order_id,customer_id,order_date,product,quantity,unit_price,order_status
100462,C0921,2024-03-31,Keyboard,1,75,CANCELLED
100463,C0752,2024-04-17,Monitor,1,300,COMPLETED
100464,C0115,2024-04-19,Laptop,3,1200,PENDING
100465,C0432,2024-01-24,Headphones,2,150,PENDING
100466,C0034,2024-04-09,Keyboard,1,75,COMPLETED
100467,C0908,2024-04-10,Laptop,3,1200,COMPLETED
100468,C0976,2024-01-15,Mouse,1,25,COMPLETED
100469,C0759,2024-03-04,Monitor,1,300,CANCELLED
100470,C0456,2024-03-01,Headphones,3,150,COMPLETED
100471,C0930,2024-04-09,Headphones,3,150,COMPLETED
100472,C0320,2024-02-29,Mouse,3,25,COMPLETED
100473,C0634,2024-03-09,Mouse,2,25,COMPLETED
100474,C0396,2024-02-28,Laptop,2,1200,COMPLETED
100475,C0778,2024-02-10,Headphones,3,150,COMPLETED
100476,C0180,2024-03-07,Mouse,2,25,COMPLETED
100477,C0371,2024-01-02,Monitor,3,300,COMPLETED
100478,C0085,2024-01-02,Laptop,3,1200,COMPLETED
100479,C0609,2024-03-05,Monitor,2,300,COMPLETED
100480,C0137,2024-03-10,Headphones,2,150,COMPLETED
100481,C0423,2024-04-03,Monitor,2,300,COMPLETED
100482,C0771,2024-02-08,Mouse,2,25,COMPLETED
100483,C0539,2024-04-27,Mouse,2,25,COMPLETED
100484,C0929,2024-02-22,Keyboard,2,75,COMPLETED
100485,C0719,2024-04-13,Keyboard,1,75,COMPLETED
100486,C0912,2024-04-19,Keyboard,3,75,COMPLETED
100487,C0500,2024-01-28,Keyboard,2,75,COMPLETED
100488,C0261,2024-02-19,Monitor,2,300,COMPLETED
100489,C0348,2024-04-18,Monitor,1,300,COMPLETED
100490,C0434,2024-01-15,Headphones,1,150,COMPLETED
100491,C0564,2024-01-09,Headphones,2,150,PENDING
100492,C0930,2024-01-31,Monitor,1,300,CANCELLED
100493,C0119,2024-02-01,Headphones,3,150,COMPLETED
100494,C0161,2024-01-30,Laptop,3,1200,COMPLETED
100495,C0989,2024-03-08,Headphones,2,150,COMPLETED
100496,C0640,2024-02-24,Keyboard,3,75,COMPLETED
100497,C0889,2024-02-27,Keyboard,1,75,COMPLETED
100498,C0153,2024-04-03,Mouse,1,25,COMPLETED
100499,C0887,2024-04-15,Keyboard,2,75,PENDING
100500,C0844,2024-02-25,Monitor,3,300,COMPLETED
100501,C0642,2024-02-26,Monitor,1,300,COMPLETED
100502,C0049,2024-01-27,Headphones,1,150,COMPLETED
100503,C0398,2024-03-15,Monitor,1,300,COMPLETED
100504,C0129,2024-04-29,Monitor,3,300,COMPLETED
100505,C0057,2024-03-13,Keyboard,2,75,COMPLETED
100506,C0467,2024-03-01,Monitor,2,300,COMPLETED
100507,C0596,2024-03-26,Laptop,1,1200,COMPLETED
100508,C0655,2024-01-20,Headphones,1,150,COMPLETED
100509,C0840,2024-02-26,Headphones,2,150,COMPLETED
100510,C0216,2024-03-31,Mouse,2,25,COMPLETED
100511,C0803,2024-04-06,Keyboard,2,75,COMPLETED
100512,C0450,2024-04-07,Keyboard,2,75,COMPLETED
100513,C0759,2024-02-20,Mouse,3,25,COMPLETED
100514,C0378,2024-04-23,Monitor,2,300,PENDING
100515,C0556,2024-02-28,Mouse,3,25,COMPLETED
100516,C0778,2024-04-05,Monitor,3,300,COMPLETED
100517,C0367,2024-03-29,Mouse,2,25,COMPLETED
100518,C0452,2024-04-29,Mouse,1,25,COMPLETED
100519,C0239,2024-02-16,Keyboard,1,75,CANCELLED
100520,C0949,2024-02-02,Headphones,2,150,COMPLETED
100521,C0949,2024-04-23,Keyboard,2,75,COMPLETED
100522,C0679,2024-03-25,Keyboard,3,75,COMPLETED
100523,C0007,2024-03-13,Mouse,2,25,COMPLETED
100524,C0019,2024-03-20,Mouse,3,25,PENDING
100525,C0306,2024-02-04,Mouse,2,25,COMPLETED
100526,C0136,2024-01-22,Headphones,2,150,COMPLETED
100527,C0325,2024-03-16,Monitor,3,300,COMPLETED
100528,C0345,2024-01-03,Laptop,3,1200,COMPLETED
100529,C0990,2024-01-18,Headphones,2,150,COMPLETED
100530,C0964,2024-01-30,Mouse,2,25,COMPLETED
100531,C0484,2024-01-06,Headphones,1,150,COMPLETED
100532,C0894,2024-02-02,Laptop,1,1200,CANCELLED
100533,C0220,2024-01-27,Headphones,3,150,PENDING
100534,C0977,2024-03-15,Headphones,3,150,PENDING
100535,C0674,2024-02-29,Mouse,2,25,COMPLETED
100536,C0917,2024-04-04,Monitor,3,300,CANCELLED
100537,C0091,2024-03-12,Mouse,1,25,CANCELLED
100538,C0270,2024-04-17,Headphones,3,150,CANCELLED
100539,C0070,2024-01-26,Headphones,3,150,COMPLETED
100540,C0350,2024-04-11,Monitor,2,300,COMPLETED
100541,C0505,2024-02-05,Keyboard,3,75,COMPLETED
100542,C0750,2024-01-15,Laptop,3,1200,COMPLETED
100543,C0150,2024-02-17,Monitor,2,300,COMPLETED
100544,C0061,2024-01-01,Mouse,1,25,COMPLETED
100545,C0455,2024-03-12,Keyboard,1,75,COMPLETED
100546,C0349,2024-02-29,Monitor,1,300,COMPLETED
100547,C0654,2024-01-02,Monitor,2,300,COMPLETED
100548,C0831,2024-02-07,Keyboard,1,75,PENDING
100549,C0926,2024-04-04,Mouse,1,25,COMPLETED
100550,C0726,2024-02-11,Keyboard,1,75,COMPLETED
100551,C0890,2024-02-29,Headphones,2,150,CANCELLED
100552,C0764,2024-03-02,Headphones,3,150,COMPLETED
100553,C0914,2024-04-10,Mouse,1,25,CANCELLED
100554,C0099,2024-02-08,Mouse,1,25,COMPLETED
100555,C0897,2024-01-23,Laptop,3,1200,COMPLETED
100556,C0804,2024-02-09,Headphones,1,150,COMPLETED
100557,C0135,2024-04-28,Mouse,1,25,COMPLETED
100558,C0915,2024-02-25,Keyboard,1,75,COMPLETED
100559,C0486,2024-04-03,Headphones,3,150,COMPLETED
100560,C0177,2024-04-19,Mouse,2,25,CANCELLED
100561,C0008,2024-03-20,Headphones,3,150,CANCELLED
100562,C0599,2024-02-22,Monitor,1,300,COMPLETED
100563,C0414,2024-02-17,Headphones,1,150,COMPLETED
100564,C0625,2024-04-12,Laptop,1,1200,COMPLETED
100565,C0190,2024-01-18,Monitor,3,300,COMPLETED
100566,C0923,2024-02-23,Headphones,1,150,PENDING
100567,C0085,2024-02-28,Headphones,2,150,COMPLETED
100568,C0599,2024-02-09,Mouse,1,25,COMPLETED
100569,C0525,2024-03-12,Laptop,1,1200,COMPLETED
100570,C0463,2024-03-04,Keyboard,1,75,COMPLETED
100571,C0487,2024-01-27,Headphones,2,150,COMPLETED
100572,C0957,2024-04-18,Headphones,2,150,COMPLETED
100573,C0029,2024-03-06,Laptop,1,1200,COMPLETED
100574,C0218,2024-02-20,Keyboard,1,75,COMPLETED
100575,C0007,2024-04-15,Headphones,3,150,COMPLETED
100576,C0144,2024-04-04,Monitor,1,300,CANCELLED
100577,C0151,2024-01-18,Mouse,2,25,COMPLETED
100578,C0951,2024-04-30,Keyboard,2,75,PENDING
100579,C0197,2024-03-03,Headphones,2,150,COMPLETED
100580,C0401,2024-02-29,Mouse,2,25,COMPLETED
100581,C0409,2024-02-17,Mouse,1,25,COMPLETED
100582,C0500,2024-02-18,Keyboard,1,75,COMPLETED
100583,C0532,2024-03-08,Mouse,1,25,CANCELLED
100584,C0013,2024-04-13,Keyboard,1,75,COMPLETED
100585,C0327,2024-01-14,Laptop,1,1200,COMPLETED
100586,C0258,2024-02-20,Keyboard,3,75,COMPLETED
100587,C0644,2024-04-18,Monitor,3,300,PENDING
100588,C0021,2024-04-08,Keyboard,3,75,COMPLETED
100589,C0459,2024-01-04,Mouse,2,25,COMPLETED
100590,C0374,2024-02-23,Laptop,1,1200,COMPLETED
100591,C0080,2024-04-17,Mouse,2,25,COMPLETED
100592,C0917,2024-02-25,Monitor,3,300,COMPLETED
100593,C0626,2024-02-10,Headphones,3,150,COMPLETED
100594,C0353,2024-04-04,Headphones,3,150,COMPLETED
100595,C0681,2024-04-08,Laptop,1,1200,COMPLETED
100596,C0468,2024-04-28,Monitor,3,300,COMPLETED
100597,C0469,2024-02-15,Monitor,2,300,COMPLETED
100598,C0498,2024-01-07,Headphones,1,150,COMPLETED
100599,C0681,2024-04-01,Monitor,3,300,COMPLETED
100600,C0781,2024-04-01,Monitor,2,300,COMPLETED
100601,C0431,2024-04-17,Laptop,2,1200,COMPLETED
100602,C0354,2024-02-21,Keyboard,2,75,COMPLETED
100603,C0670,2024-02-28,Laptop,3,1200,COMPLETED
100604,C0437,2024-04-12,Monitor,2,300,COMPLETED
100605,C0089,2024-03-10,Mouse,2,25,CANCELLED
100606,C0577,2024-04-18,Monitor,2,300,COMPLETED
100607,C0206,2024-03-31,Keyboard,1,75,COMPLETED
100608,C0935,2024-04-01,Mouse,1,25,CANCELLED
100609,C0821,2024-02-18,Keyboard,2,75,COMPLETED
100610,C0425,2024-02-23,Keyboard,1,75,COMPLETED
100611,C0233,2024-02-09,Keyboard,2,75,COMPLETED
100612,C0699,2024-02-23,Headphones,1,150,CANCELLED
100613,C0470,2024-02-29,Mouse,3,25,COMPLETED
100614,C0047,2024-01-14,Monitor,3,300,COMPLETED
100615,C0272,2024-03-22,Keyboard,1,75,COMPLETED
100616,C0207,2024-01-17,Monitor,2,300,COMPLETED
100617,C0487,2024-04-03,Monitor,3,300,COMPLETED
100618,C0546,2024-03-13,Mouse,3,25,COMPLETED
100619,C0995,2024-01-19,Mouse,1,25,COMPLETED
100620,C0003,2024-02-13,Laptop,3,1200,COMPLETED
100621,C0996,2024-03-14,Monitor,1,300,COMPLETED
100622,C0175,2024-02-24,Monitor,1,300,COMPLETED
100623,C0472,2024-04-06,Headphones,2,150,COMPLETED
100624,C0819,2024-03-09,Keyboard,2,75,COMPLETED
100625,C0810,2024-01-22,Keyboard,2,75,COMPLETED
100626,C0014,2024-01-10,Headphones,3,150,PENDING
100627,C0549,2024-04-13,Laptop,3,1200,COMPLETED
100628,C0457,2024-03-01,Monitor,3,300,COMPLETED
100629,C0360,2024-03-07,Headphones,3,150,COMPLETED
100630,C0551,2024-03-02,Monitor,3,300,COMPLETED
100631,C0508,2024-04-19,Headphones,2,150,COMPLETED
100632,C0897,2024-03-09,Mouse,3,25,COMPLETED
100633,C0900,2024-01-12,Monitor,3,300,COMPLETED
100634,C0628,2024-04-03,Keyboard,1,75,CANCELLED
100635,C0324,2024-04-07,Keyboard,3,75,COMPLETED
100636,C0628,2024-01-19,Mouse,1,25,COMPLETED
100637,C0098,2024-01-11,Mouse,1,25,COMPLETED
100638,C0256,2024-03-02,Laptop,2,1200,CANCELLED
100639,C0724,2024-03-09,Keyboard,2,75,COMPLETED
100640,C0182,2024-03-08,Headphones,2,150,COMPLETED
100641,C0503,2024-03-15,Keyboard,1,75,PENDING
100642,C0638,2024-04-09,Mouse,2,25,COMPLETED
100643,C0891,2024-03-15,Keyboard,1,75,CANCELLED
100644,C0424,2024-01-26,Laptop,1,1200,COMPLETED
100645,C0792,2024-04-13,Headphones,2,150,COMPLETED
100646,C0504,2024-03-19,Mouse,3,25,COMPLETED
100647,C0301,2024-02-16,Laptop,3,1200,COMPLETED
100648,C0721,2024-01-24,Mouse,3,25,COMPLETED
100649,C0613,2024-04-27,Headphones,2,150,COMPLETED
100650,C0276,2024-01-09,Monitor,1,300,CANCELLED
100651,C0909,2024-01-06,Keyboard,3,75,COMPLETED
100652,C0028,2024-03-05,Headphones,1,150,COMPLETED
100653,C0444,2024-03-18,Keyboard,2,75,PENDING
100654,C0306,2024-01-01,Laptop,3,1200,COMPLETED
100655,C0305,2024-02-09,Keyboard,1,75,COMPLETED
100656,C0150,2024-01-22,Monitor,1,300,COMPLETED
100657,C0377,2024-02-15,Mouse,2,25,COMPLETED
100658,C0866,2024-01-18,Monitor,1,300,CANCELLED
100659,C0039,2024-03-16,Laptop,3,1200,COMPLETED
100660,C0018,2024-03-14,Headphones,3,150,COMPLETED
100661,C0783,2024-03-24,Keyboard,2,75,COMPLETED
100662,C0666,2024-03-11,Keyboard,2,75,COMPLETED
100663,C0650,2024-03-15,Mouse,3,25,COMPLETED
100664,C0563,2024-03-15,Monitor,1,300,COMPLETED
100665,C0275,2024-03-18,Mouse,3,25,COMPLETED
100666,C0733,2024-04-29,Headphones,1,150,PENDING
100667,C0040,2024-03-28,Monitor,1,300,COMPLETED
100668,C0123,2024-04-15,Laptop,1,1200,COMPLETED
100669,C0488,2024-03-30,Monitor,1,300,COMPLETED
100670,C0363,2024-04-16,Monitor,1,300,COMPLETED
100671,C0009,2024-02-14,Monitor,1,300,COMPLETED
100672,C0538,2024-01-07,Laptop,2,1200,PENDING
100673,C0462,2024-03-05,Headphones,2,150,COMPLETED
100674,C0642,2024-02-19,Headphones,3,150,COMPLETED
100675,C0854,2024-01-31,Monitor,1,300,COMPLETED
100676,C0605,2024-02-13,Mouse,2,25,COMPLETED
100677,C0162,2024-03-24,Mouse,1,25,COMPLETED
100678,C0360,2024-02-19,Mouse,3,25,COMPLETED
100679,C0412,2024-03-26,Headphones,2,150,COMPLETED
100680,C0678,2024-01-18,Mouse,2,25,COMPLETED
100681,C0353,2024-03-24,Mouse,3,25,COMPLETED
100682,C0126,2024-04-09,Mouse,1,25,CANCELLED
100683,C0007,2024-03-02,Mouse,2,25,COMPLETED
100684,C0601,2024-02-01,Mouse,3,25,COMPLETED
100685,C0365,2024-01-23,Laptop,3,1200,COMPLETED
100686,C0886,2024-02-20,Laptop,2,1200,COMPLETED
100687,C0327,2024-02-20,Mouse,2,25,COMPLETED
100688,C0465,2024-03-19,Keyboard,2,75,COMPLETED
100689,C0193,2024-04-13,Headphones,3,150,COMPLETED
100690,C0713,2024-01-19,Monitor,1,300,COMPLETED
100691,C0890,2024-03-05,Laptop,1,1200,COMPLETED
100692,C0183,2024-02-23,Keyboard,3,75,COMPLETED
100693,C0810,2024-03-04,Headphones,3,150,COMPLETED
100694,C0717,2024-01-13,Keyboard,3,75,COMPLETED
100695,C0623,2024-03-14,Laptop,2,1200,COMPLETED
100696,C0014,2024-02-16,Keyboard,3,75,COMPLETED
100697,C0327,2024-01-26,Monitor,3,300,COMPLETED
100698,C0475,2024-01-02,Mouse,3,25,COMPLETED
100699,C0054,2024-03-13,Monitor,2,300,COMPLETED
100700,C0372,2024-04-10,Monitor,1,300,COMPLETED
100701,C0485,2024-01-30,Mouse,1,25,PENDING
100702,C0252,2024-03-03,Monitor,2,300,CANCELLED
100703,C0063,2024-01-13,Headphones,3,150,COMPLETED
100704,C0101,2024-01-11,Mouse,3,25,COMPLETED
100705,C0119,2024-04-16,Keyboard,2,75,COMPLETED
100706,C0664,2024-03-06,Mouse,2,25,COMPLETED
100707,C0065,2024-01-15,Headphones,2,150,COMPLETED
100708,C0714,2024-02-16,Keyboard,2,75,COMPLETED
100709,C0681,2024-01-23,Headphones,2,150,COMPLETED
100710,C0089,2024-04-20,Headphones,3,150,COMPLETED
100711,C0778,2024-03-25,Laptop,3,1200,COMPLETED
100712,C0861,2024-01-19,Laptop,1,1200,COMPLETED
100713,C0337,2024-01-05,Laptop,3,1200,COMPLETED
100714,C0381,2024-01-24,Monitor,2,300,COMPLETED
100715,C0203,2024-01-28,Keyboard,3,75,COMPLETED
100716,C0937,2024-02-05,Keyboard,2,75,COMPLETED
100717,C0325,2024-01-25,Mouse,3,25,COMPLETED
100718,C0015,2024-02-20,Laptop,1,1200,CANCELLED
100719,C0216,2024-03-15,Mouse,2,25,COMPLETED
100720,C0094,2024-03-02,Mouse,3,25,COMPLETED
100721,C0032,2024-03-25,Monitor,2,300,COMPLETED
100722,C0730,2024-01-13,Keyboard,3,75,COMPLETED
100723,C0608,2024-01-16,Headphones,3,150,COMPLETED
100724,C0092,2024-04-13,Laptop,2,1200,PENDING
100725,C0795,2024-04-11,Keyboard,2,75,COMPLETED
100726,C0692,2024-01-04,Headphones,1,150,COMPLETED
100727,C0684,2024-01-04,Laptop,2,1200,PENDING
100728,C0893,2024-02-19,Monitor,1,300,COMPLETED
100729,C0356,2024-02-14,Mouse,3,25,COMPLETED
100730,C0503,2024-04-30,Mouse,1,25,COMPLETED
100731,C0653,2024-03-30,Monitor,3,300,COMPLETED
100732,C0911,2024-03-05,Monitor,3,300,CANCELLED
100733,C0243,2024-04-10,Keyboard,2,75,COMPLETED
100734,C0721,2024-03-07,Monitor,2,300,COMPLETED
100735,C0191,2024-02-15,Keyboard,1,75,COMPLETED
100736,C0900,2024-01-15,Mouse,3,25,COMPLETED
100737,C0420,2024-02-17,Headphones,1,150,COMPLETED
100738,C0810,2024-04-18,Keyboard,1,75,COMPLETED
100739,C0850,2024-01-08,Monitor,3,300,COMPLETED
100740,C0250,2024-04-10,Headphones,3,150,COMPLETED
100741,C0957,2024-03-18,Laptop,3,1200,PENDING
100742,C0861,2024-01-18,Headphones,2,150,COMPLETED
100743,C0322,2024-01-26,Headphones,1,150,COMPLETED
100744,C0955,2024-01-15,Keyboard,1,75,COMPLETED
100745,C0051,2024-01-01,Mouse,1,25,COMPLETED
100746,C0684,2024-03-16,Headphones,3,150,COMPLETED
100747,C0895,2024-03-11,Monitor,1,300,CANCELLED
100748,C0627,2024-04-05,Laptop,3,1200,COMPLETED
100749,C0431,2024-03-18,Mouse,3,25,COMPLETED
100750,C0809,2024-03-22,Monitor,1,300,COMPLETED
100751,C0042,2024-01-12,Monitor,1,300,COMPLETED
100752,C0141,2024-04-24,Laptop,3,1200,COMPLETED
100753,C0969,2024-01-02,Mouse,3,25,PENDING
100754,C0989,2024-03-16,Mouse,2,25,PENDING
100755,C0939,2024-02-14,Headphones,3,150,COMPLETED
100756,C0057,2024-03-20,Laptop,2,1200,COMPLETED
100757,C0030,2024-04-09,Monitor,2,300,COMPLETED
100758,C0516,2024-02-09,Mouse,3,25,COMPLETED
100759,C0144,2024-03-02,Keyboard,2,75,COMPLETED
100760,C0411,2024-01-20,Monitor,1,300,COMPLETED
100761,C0298,2024-02-26,Laptop,2,1200,COMPLETED
100762,C0195,2024-03-16,Mouse,2,25,COMPLETED
100763,C0755,2024-02-01,Mouse,2,25,COMPLETED
100764,C0590,2024-04-28,Keyboard,1,75,PENDING
100765,C0689,2024-04-01,Laptop,3,1200,COMPLETED
100766,C0705,2024-04-27,Keyboard,1,75,COMPLETED
100767,C0515,2024-01-28,Keyboard,3,75,PENDING
100768,C0097,2024-04-06,Mouse,2,25,PENDING
100769,C0092,2024-02-21,Mouse,1,25,COMPLETED
100770,C0042,2024-01-05,Keyboard,3,75,COMPLETED
100771,C0861,2024-04-25,Monitor,3,300,COMPLETED
100772,C0701,2024-03-12,Monitor,2,300,COMPLETED
100773,C0444,2024-03-06,Laptop,2,1200,COMPLETED
100774,C0995,2024-04-26,Keyboard,2,75,CANCELLED
100775,C0202,2024-02-09,Keyboard,3,75,COMPLETED
100776,C0030,2024-04-07,Headphones,1,150,COMPLETED
100777,C0997,2024-03-19,Keyboard,3,75,COMPLETED
100778,C0046,2024-03-23,Keyboard,2,75,CANCELLED
100779,C0882,2024-04-21,Keyboard,3,75,CANCELLED
100780,C0258,2024-02-28,Laptop,2,1200,CANCELLED
100781,C0277,2024-03-18,Headphones,2,150,COMPLETED
100782,C0400,2024-03-26,Monitor,3,300,COMPLETED
100783,C0158,2024-04-23,Mouse,1,25,COMPLETED
100784,C0846,2024-04-30,Headphones,2,150,COMPLETED
100785,C0980,2024-02-13,Laptop,3,1200,PENDING
100786,C0555,2024-02-11,Monitor,3,300,CANCELLED
100787,C0772,2024-03-28,Monitor,3,300,COMPLETED
100788,C0303,2024-03-30,Monitor,1,300,PENDING
100789,C0398,2024-01-12,Mouse,1,25,COMPLETED
100790,C0861,2024-01-25,Mouse,2,25,PENDING
100791,C0793,2024-04-13,Laptop,2,1200,COMPLETED
100792,C0755,2024-01-12,Keyboard,1,75,COMPLETED
100793,C0901,2024-03-01,Keyboard,2,75,COMPLETED
100794,C0440,2024-03-07,Monitor,3,300,COMPLETED
100795,C0480,2024-03-12,Mouse,1,25,PENDING
100796,C0925,2024-04-30,Keyboard,3,75,COMPLETED
100797,C0843,2024-03-08,Headphones,2,150,PENDING
100798,C0424,2024-01-20,Mouse,1,25,COMPLETED
100799,C0148,2024-01-27,Headphones,2,150,COMPLETED
100800,C0327,2024-04-09,Mouse,3,25,COMPLETED
100801,C0027,2024-04-25,Headphones,1,150,COMPLETED
100802,C0975,2024-03-29,Monitor,1,300,COMPLETED
100803,C0450,2024-02-09,Mouse,1,25,COMPLETED
100804,C0038,2024-04-15,Headphones,2,150,COMPLETED
100805,C0865,2024-04-25,Headphones,1,150,COMPLETED
100806,C0748,2024-01-06,Headphones,2,150,COMPLETED
100807,C0262,2024-04-21,Headphones,2,150,COMPLETED
100808,C0278,2024-04-14,Keyboard,3,75,COMPLETED
100809,C0155,2024-02-04,Headphones,3,150,PENDING
100810,C0351,2024-04-19,Monitor,1,300,CANCELLED
100811,C0682,2024-02-01,Headphones,2,150,CANCELLED
100812,C0490,2024-02-25,Laptop,1,1200,COMPLETED
100813,C0677,2024-02-12,Headphones,3,150,COMPLETED
100814,C0832,2024-02-09,Mouse,3,25,COMPLETED
100815,C0508,2024-01-13,Laptop,1,1200,COMPLETED
100816,C0660,2024-03-23,Mouse,1,25,CANCELLED
100817,C0816,2024-03-07,Monitor,3,300,PENDING
100818,C0070,2024-02-26,Laptop,3,1200,CANCELLED
100819,C0510,2024-03-01,Monitor,3,300,COMPLETED
100820,C0813,2024-02-26,Monitor,2,300,COMPLETED
100821,C0035,2024-04-30,Keyboard,2,75,COMPLETED
100822,C0018,2024-02-19,Keyboard,2,75,COMPLETED
100823,C0030,2024-03-31,Laptop,3,1200,COMPLETED
100824,C0237,2024-03-23,Laptop,1,1200,COMPLETED
100825,C0563,2024-01-01,Mouse,1,25,COMPLETED
100826,C0329,2024-01-17,Monitor,1,300,COMPLETED
100827,C0463,2024-04-11,Laptop,3,1200,COMPLETED
100828,C0455,2024-03-07,Mouse,1,25,COMPLETED
100829,C0735,2024-02-01,Monitor,1,300,COMPLETED
100830,C0817,2024-04-25,Keyboard,2,75,COMPLETED
100831,C0796,2024-02-09,Headphones,1,150,COMPLETED
100832,C0054,2024-01-06,Monitor,1,300,COMPLETED
100833,C0346,2024-04-30,Laptop,3,1200,CANCELLED
100834,C0101,2024-03-24,Laptop,3,1200,COMPLETED
100835,C0276,2024-02-16,Monitor,3,300,COMPLETED
100836,C0105,2024-04-12,Laptop,1,1200,COMPLETED
100837,C0841,2024-04-16,Mouse,3,25,COMPLETED
100838,C0330,2024-01-22,Mouse,1,25,COMPLETED
100839,C0884,2024-04-11,Monitor,3,300,COMPLETED
100840,C0810,2024-03-24,Mouse,1,25,COMPLETED
100841,C0281,2024-03-19,Monitor,1,300,COMPLETED
100842,C0283,2024-03-22,Monitor,3,300,COMPLETED
100843,C0337,2024-03-10,Monitor,2,300,COMPLETED
100844,C0900,2024-04-06,Headphones,1,150,COMPLETED
100845,C0042,2024-02-24,Laptop,2,1200,COMPLETED
100846,C0776,2024-02-10,Headphones,2,150,COMPLETED
100847,C0104,2024-01-11,Headphones,2,150,CANCELLED
100848,C0591,2024-02-23,Keyboard,3,75,CANCELLED
100849,C0579,2024-03-20,Laptop,1,1200,PENDING
100850,C0363,2024-01-17,Headphones,1,150,CANCELLED
100851,C0389,2024-04-22,Headphones,1,150,COMPLETED
100852,C0621,2024-04-04,Keyboard,2,75,COMPLETED
100853,C0696,2024-03-20,Mouse,2,25,COMPLETED
100854,C0122,2024-04-01,Headphones,3,150,COMPLETED
100855,C0419,2024-04-04,Monitor,2,300,PENDING
100856,C0692,2024-02-13,Mouse,3,25,COMPLETED
100857,C0538,2024-02-08,Mouse,3,25,COMPLETED
100858,C0638,2024-02-10,Laptop,2,1200,COMPLETED
100859,C0219,2024-01-10,Monitor,2,300,COMPLETED
100860,C0276,2024-04-05,Monitor,3,300,COMPLETED
100861,C0152,2024-02-03,Monitor,3,300,COMPLETED
100862,C0982,2024-03-19,Laptop,1,1200,COMPLETED
100863,C0216,2024-03-17,Mouse,2,25,COMPLETED
100864,C0136,2024-03-07,Keyboard,2,75,COMPLETED
100865,C0110,2024-04-01,Mouse,1,25,COMPLETED
100866,C0510,2024-02-21,Mouse,1,25,COMPLETED
100867,C0969,2024-04-28,Monitor,1,300,COMPLETED
100868,C0189,2024-03-03,Keyboard,1,75,COMPLETED
100869,C0193,2024-01-11,Mouse,1,25,COMPLETED
100870,C0236,2024-02-24,Laptop,3,1200,COMPLETED
100871,C0703,2024-04-07,Monitor,3,300,COMPLETED
100872,C0110,2024-03-31,Headphones,2,150,COMPLETED
100873,C0673,2024-01-06,Headphones,2,150,COMPLETED
100874,C0936,2024-03-30,Monitor,2,300,PENDING
100875,C0762,2024-01-06,Headphones,1,150,COMPLETED
100876,C0229,2024-01-27,Keyboard,1,75,COMPLETED
100877,C0683,2024-02-18,Mouse,3,25,COMPLETED
100878,C0713,2024-01-08,Keyboard,3,75,COMPLETED
100879,C0045,2024-01-31,Monitor,3,300,COMPLETED
100880,C0015,2024-04-11,Laptop,3,1200,COMPLETED
100881,C0946,2024-01-02,Headphones,3,150,COMPLETED
100882,C0833,2024-02-01,Laptop,2,1200,COMPLETED
100883,C0654,2024-04-01,Mouse,3,25,COMPLETED
100884,C0168,2024-03-02,Mouse,2,25,PENDING
100885,C0556,2024-03-25,Mouse,3,25,COMPLETED
100886,C0244,2024-02-22,Headphones,1,150,COMPLETED
100887,C0160,2024-04-07,Mouse,3,25,COMPLETED
100888,C0805,2024-01-09,Keyboard,2,75,COMPLETED
100889,C0321,2024-03-10,Keyboard,2,75,COMPLETED
100890,C0878,2024-03-20,Headphones,3,150,PENDING
100891,C0422,2024-04-20,Keyboard,3,75,COMPLETED
100892,C0219,2024-01-15,Headphones,1,150,COMPLETED
100893,C0081,2024-01-03,Laptop,1,1200,COMPLETED
100894,C0397,2024-04-19,Monitor,2,300,COMPLETED
100895,C0328,2024-02-05,Headphones,2,150,COMPLETED
100896,C0312,2024-04-10,Mouse,1,25,COMPLETED
100897,C0710,2024-01-28,Mouse,1,25,COMPLETED
100898,C0042,2024-02-23,Monitor,1,300,COMPLETED
100899,C0573,2024-04-26,Laptop,3,1200,COMPLETED
100900,C0564,2024-02-10,Mouse,2,25,COMPLETED
100901,C0527,2024-04-17,Mouse,1,25,COMPLETED
100902,C0740,2024-02-04,Laptop,1,1200,CANCELLED
100903,C0407,2024-03-30,Mouse,1,25,COMPLETED
100904,C0665,2024-02-29,Laptop,3,1200,COMPLETED
100905,C0422,2024-03-30,Monitor,2,300,COMPLETED
100906,C0596,2024-02-27,Headphones,3,150,CANCELLED
100907,C0483,2024-01-03,Mouse,1,25,COMPLETED
100908,C0198,2024-02-17,Mouse,2,25,CANCELLED
100909,C0253,2024-03-17,Mouse,3,25,COMPLETED
100910,C0970,2024-04-23,Monitor,3,300,COMPLETED
100911,C0551,2024-03-29,Keyboard,1,75,COMPLETED
100912,C0186,2024-04-24,Monitor,3,300,COMPLETED
100913,C0186,2024-01-30,Monitor,1,300,CANCELLED
100914,C0065,2024-03-13,Laptop,2,1200,PENDING
100915,C0530,2024-01-14,Monitor,2,300,COMPLETED
100916,C0925,2024-04-29,Keyboard,2,75,COMPLETED
100917,C0343,2024-03-08,Mouse,2,25,CANCELLED
100918,C0234,2024-01-10,Laptop,3,1200,COMPLETED
100919,C0271,2024-02-25,Keyboard,1,75,CANCELLED
100920,C0549,2024-04-23,Laptop,2,1200,COMPLETED
100921,C0957,2024-04-03,Monitor,1,300,COMPLETED
100922,C0607,2024-03-03,Headphones,3,150,PENDING
